Booking_ID,User_ID,Car_ID,City,Car_Model,Category,Booking_Date,Rental_Days,Total_Amount,Year,Month,DayOfWeek,Week,Amount_per_Day
601,118,208,Pune,Swift Dzire,Hatchback,2025-08-23,6,4848,2025,2025-08,Saturday,2025-08-18/2025-08-24,808.0
602,182,200,Mumbai,Maruti Alto,SUV,2025-08-24,1,5733,2025,2025-08,Sunday,2025-08-18/2025-08-24,5733.0
603,140,280,Delhi,Kia Seltos,Hatchback,2025-08-25,5,3458,2025,2025-08,Monday,2025-08-25/2025-08-31,691.6
604,134,232,Delhi,Maruti Alto,Hatchback,2025-08-26,3,5720,2025,2025-08,Tuesday,2025-08-25/2025-08-31,1906.6666666666667
605,145,237,Mumbai,Swift Dzire,Sedan,2025-08-27,4,8803,2025,2025-08,Wednesday,2025-08-25/2025-08-31,2200.75
606,105,277,Pune,Swift Dzire,Sedan,2025-08-28,3,12438,2025,2025-08,Thursday,2025-08-25/2025-08-31,4146.0
607,133,257,Pune,Maruti Alto,SUV,2025-08-29,8,1984,2025,2025-08,Friday,2025-08-25/2025-08-31,248.0
608,107,282,Mumbai,Hyundai Creta,SUV,2025-08-30,4,13182,2025,2025-08,Saturday,2025-08-25/2025-08-31,3295.5
609,171,241,Mumbai,Swift Dzire,SUV,2025-08-31,9,9911,2025,2025-08,Sunday,2025-08-25/2025-08-31,1101.2222222222222
610,106,203,Pune,Kia Seltos,Hatchback,2025-09-01,6,7213,2025,2025-09,Monday,2025-09-01/2025-09-07,1202.1666666666667
611,111,200,Delhi,Swift Dzire,SUV,2025-09-02,4,12979,2025,2025-09,Tuesday,2025-09-01/2025-09-07,3244.75
612,179,212,Mumbai,Kia Seltos,Hatchback,2025-09-03,8,4767,2025,2025-09,Wednesday,2025-09-01/2025-09-07,595.875
613,185,277,Mumbai,Maruti Alto,Sedan,2025-09-04,8,5121,2025,2025-09,Thursday,2025-09-01/2025-09-07,640.125
614,183,230,Pune,Swift Dzire,Hatchback,2025-09-05,4,14130,2025,2025-09,Friday,2025-09-01/2025-09-07,3532.5
615,126,298,Delhi,Hyundai Creta,SUV,2025-09-06,9,12993,2025,2025-09,Saturday,2025-09-01/2025-09-07,1443.6666666666667
616,106,223,Bangalore,Swift Dzire,Sedan,2025-09-07,3,1809,2025,2025-09,Sunday,2025-09-01/2025-09-07,603.0
617,103,276,Bangalore,Maruti Alto,SUV,2025-09-08,2,12337,2025,2025-09,Monday,2025-09-08/2025-09-14,6168.5
618,123,237,Bangalore,Tata Nexon,Sedan,2025-09-09,8,14648,2025,2025-09,Tuesday,2025-09-08/2025-09-14,1831.0
619,185,220,Bangalore,Maruti Alto,SUV,2025-09-10,6,1330,2025,2025-09,Wednesday,2025-09-08/2025-09-14,221.66666666666666
620,101,270,Mumbai,Maruti Alto,SUV,2025-09-11,1,9923,2025,2025-09,Thursday,2025-09-08/2025-09-14,9923.0
621,158,239,Mumbai,Hyundai Creta,Hatchback,2025-09-12,9,10573,2025,2025-09,Friday,2025-09-08/2025-09-14,1174.7777777777778
622,133,235,Delhi,Tata Nexon,SUV,2025-09-13,1,3723,2025,2025-09,Saturday,2025-09-08/2025-09-14,3723.0
623,127,240,Bangalore,Maruti Alto,Hatchback,2025-09-14,2,13239,2025,2025-09,Sunday,2025-09-08/2025-09-14,6619.5
624,158,296,Bangalore,Swift Dzire,SUV,2025-09-15,7,9194,2025,2025-09,Monday,2025-09-15/2025-09-21,1313.4285714285713
625,139,272,Bangalore,Hyundai Creta,Sedan,2025-09-16,1,13945,2025,2025-09,Tuesday,2025-09-15/2025-09-21,13945.0
626,161,257,Bangalore,Tata Nexon,Sedan,2025-09-17,5,8165,2025,2025-09,Wednesday,2025-09-15/2025-09-21,1633.0
627,109,271,Pune,Swift Dzire,Sedan,2025-09-18,4,13573,2025,2025-09,Thursday,2025-09-15/2025-09-21,3393.25
628,165,231,Pune,Tata Nexon,Hatchback,2025-09-19,9,13427,2025,2025-09,Friday,2025-09-15/2025-09-21,1491.888888888889
629,184,238,Mumbai,Tata Nexon,Hatchback,2025-09-20,3,5664,2025,2025-09,Saturday,2025-09-15/2025-09-21,1888.0
630,100,255,Delhi,Tata Nexon,Hatchback,2025-09-21,2,2505,2025,2025-09,Sunday,2025-09-15/2025-09-21,1252.5
631,149,260,Bangalore,Swift Dzire,Sedan,2025-09-22,7,13111,2025,2025-09,Monday,2025-09-22/2025-09-28,1873.0
632,101,205,Pune,Swift Dzire,Hatchback,2025-09-23,7,6404,2025,2025-09,Tuesday,2025-09-22/2025-09-28,914.8571428571429
633,172,284,Pune,Tata Nexon,Sedan,2025-09-24,8,7204,2025,2025-09,Wednesday,2025-09-22/2025-09-28,900.5
634,188,216,Mumbai,Tata Nexon,SUV,2025-09-25,7,3762,2025,2025-09,Thursday,2025-09-22/2025-09-28,537.4285714285714
635,162,226,Delhi,Hyundai Creta,Sedan,2025-09-26,8,12767,2025,2025-09,Friday,2025-09-22/2025-09-28,1595.875
636,114,254,Pune,Tata Nexon,Hatchback,2025-09-27,4,12981,2025,2025-09,Saturday,2025-09-22/2025-09-28,3245.25
637,171,289,Bangalore,Hyundai Creta,Hatchback,2025-09-28,3,3367,2025,2025-09,Sunday,2025-09-22/2025-09-28,1122.3333333333333
638,173,288,Delhi,Kia Seltos,Sedan,2025-09-29,6,9782,2025,2025-09,Monday,2025-09-29/2025-10-05,1630.3333333333333
639,140,211,Pune,Tata Nexon,Hatchback,2025-09-30,4,11873,2025,2025-09,Tuesday,2025-09-29/2025-10-05,2968.25
640,117,294,Delhi,Swift Dzire,SUV,2025-10-01,5,5943,2025,2025-10,Wednesday,2025-09-29/2025-10-05,1188.6
641,182,232,Mumbai,Tata Nexon,Hatchback,2025-10-02,3,13392,2025,2025-10,Thursday,2025-09-29/2025-10-05,4464.0
642,161,286,Pune,Swift Dzire,SUV,2025-10-03,4,2363,2025,2025-10,Friday,2025-09-29/2025-10-05,590.75
643,177,271,Pune,Kia Seltos,SUV,2025-10-04,1,3235,2025,2025-10,Saturday,2025-09-29/2025-10-05,3235.0
644,102,262,Mumbai,Swift Dzire,Sedan,2025-10-05,6,11492,2025,2025-10,Sunday,2025-09-29/2025-10-05,1915.3333333333333
645,137,205,Mumbai,Hyundai Creta,Sedan,2025-10-06,7,2281,2025,2025-10,Monday,2025-10-06/2025-10-12,325.85714285714283
646,111,219,Pune,Kia Seltos,Sedan,2025-10-07,5,5785,2025,2025-10,Tuesday,2025-10-06/2025-10-12,1157.0
647,198,279,Bangalore,Maruti Alto,SUV,2025-10-08,5,14746,2025,2025-10,Wednesday,2025-10-06/2025-10-12,2949.2
648,146,255,Mumbai,Maruti Alto,SUV,2025-10-09,2,6706,2025,2025-10,Thursday,2025-10-06/2025-10-12,3353.0
649,180,252,Bangalore,Hyundai Creta,Hatchback,2025-10-10,5,6127,2025,2025-10,Friday,2025-10-06/2025-10-12,1225.4
650,161,260,Mumbai,Kia Seltos,SUV,2025-10-11,7,8136,2025,2025-10,Saturday,2025-10-06/2025-10-12,1162.2857142857142
651,167,233,Mumbai,Maruti Alto,Sedan,2025-10-12,4,1646,2025,2025-10,Sunday,2025-10-06/2025-10-12,411.5
652,136,246,Mumbai,Maruti Alto,Hatchback,2025-10-13,5,3431,2025,2025-10,Monday,2025-10-13/2025-10-19,686.2
653,189,243,Pune,Tata Nexon,SUV,2025-10-14,3,13318,2025,2025-10,Tuesday,2025-10-13/2025-10-19,4439.333333333333
654,141,235,Delhi,Maruti Alto,SUV,2025-10-15,1,5765,2025,2025-10,Wednesday,2025-10-13/2025-10-19,5765.0
655,165,201,Pune,Hyundai Creta,Sedan,2025-10-16,7,14173,2025,2025-10,Thursday,2025-10-13/2025-10-19,2024.7142857142858
656,188,232,Bangalore,Maruti Alto,Hatchback,2025-10-17,2,10202,2025,2025-10,Friday,2025-10-13/2025-10-19,5101.0
657,172,207,Bangalore,Kia Seltos,Hatchback,2025-10-18,3,5440,2025,2025-10,Saturday,2025-10-13/2025-10-19,1813.3333333333333
658,164,286,Pune,Kia Seltos,SUV,2025-10-19,7,11176,2025,2025-10,Sunday,2025-10-13/2025-10-19,1596.5714285714287
659,154,270,Pune,Maruti Alto,Hatchback,2025-10-20,9,14696,2025,2025-10,Monday,2025-10-20/2025-10-26,1632.888888888889
660,196,222,Mumbai,Tata Nexon,SUV,2025-10-21,9,4079,2025,2025-10,Tuesday,2025-10-20/2025-10-26,453.22222222222223
661,157,261,Pune,Maruti Alto,SUV,2025-10-22,4,9995,2025,2025-10,Wednesday,2025-10-20/2025-10-26,2498.75
662,127,263,Delhi,Hyundai Creta,SUV,2025-10-23,7,11469,2025,2025-10,Thursday,2025-10-20/2025-10-26,1638.4285714285713
663,141,275,Pune,Swift Dzire,Hatchback,2025-10-24,6,8492,2025,2025-10,Friday,2025-10-20/2025-10-26,1415.3333333333333
664,101,239,Bangalore,Tata Nexon,SUV,2025-10-25,8,12515,2025,2025-10,Saturday,2025-10-20/2025-10-26,1564.375
665,189,299,Bangalore,Swift Dzire,SUV,2025-10-26,7,6142,2025,2025-10,Sunday,2025-10-20/2025-10-26,877.4285714285714
666,130,296,Delhi,Swift Dzire,Hatchback,2025-10-27,1,7350,2025,2025-10,Monday,2025-10-27/2025-11-02,7350.0
667,111,263,Pune,Tata Nexon,Hatchback,2025-10-28,8,6778,2025,2025-10,Tuesday,2025-10-27/2025-11-02,847.25
668,191,254,Bangalore,Hyundai Creta,Hatchback,2025-10-29,8,4023,2025,2025-10,Wednesday,2025-10-27/2025-11-02,502.875
669,115,228,Delhi,Hyundai Creta,Hatchback,2025-10-30,5,8636,2025,2025-10,Thursday,2025-10-27/2025-11-02,1727.2
670,113,227,Mumbai,Swift Dzire,Hatchback,2025-10-31,6,8600,2025,2025-10,Friday,2025-10-27/2025-11-02,1433.3333333333333
671,128,205,Bangalore,Hyundai Creta,Sedan,2025-11-01,3,12600,2025,2025-11,Saturday,2025-10-27/2025-11-02,4200.0
672,173,207,Pune,Hyundai Creta,Sedan,2025-11-02,1,7697,2025,2025-11,Sunday,2025-10-27/2025-11-02,7697.0
673,106,298,Pune,Tata Nexon,Hatchback,2025-11-03,1,14287,2025,2025-11,Monday,2025-11-03/2025-11-09,14287.0
674,110,261,Mumbai,Maruti Alto,Hatchback,2025-11-04,4,6309,2025,2025-11,Tuesday,2025-11-03/2025-11-09,1577.25
675,148,222,Bangalore,Kia Seltos,Sedan,2025-11-05,1,4230,2025,2025-11,Wednesday,2025-11-03/2025-11-09,4230.0
676,194,254,Delhi,Swift Dzire,Sedan,2025-11-06,6,12578,2025,2025-11,Thursday,2025-11-03/2025-11-09,2096.3333333333335
677,120,293,Bangalore,Maruti Alto,SUV,2025-11-07,2,10649,2025,2025-11,Friday,2025-11-03/2025-11-09,5324.5
678,131,236,Bangalore,Kia Seltos,Hatchback,2025-11-08,2,14985,2025,2025-11,Saturday,2025-11-03/2025-11-09,7492.5
679,142,282,Bangalore,Swift Dzire,Sedan,2025-11-09,4,7533,2025,2025-11,Sunday,2025-11-03/2025-11-09,1883.25
680,187,299,Pune,Hyundai Creta,SUV,2025-11-10,4,7377,2025,2025-11,Monday,2025-11-10/2025-11-16,1844.25
681,137,279,Mumbai,Tata Nexon,SUV,2025-11-11,7,3585,2025,2025-11,Tuesday,2025-11-10/2025-11-16,512.1428571428571
682,175,216,Mumbai,Hyundai Creta,Sedan,2025-11-12,9,1712,2025,2025-11,Wednesday,2025-11-10/2025-11-16,190.22222222222223
683,143,276,Bangalore,Swift Dzire,Sedan,2025-11-13,5,5491,2025,2025-11,Thursday,2025-11-10/2025-11-16,1098.2
684,112,268,Delhi,Kia Seltos,Hatchback,2025-11-14,5,1522,2025,2025-11,Friday,2025-11-10/2025-11-16,304.4
685,124,232,Mumbai,Hyundai Creta,Hatchback,2025-11-15,6,14000,2025,2025-11,Saturday,2025-11-10/2025-11-16,2333.3333333333335
686,178,262,Bangalore,Hyundai Creta,Hatchback,2025-11-16,1,2271,2025,2025-11,Sunday,2025-11-10/2025-11-16,2271.0
687,118,291,Pune,Tata Nexon,Hatchback,2025-11-17,7,4764,2025,2025-11,Monday,2025-11-17/2025-11-23,680.5714285714286
688,124,242,Pune,Kia Seltos,Sedan,2025-11-18,2,7077,2025,2025-11,Tuesday,2025-11-17/2025-11-23,3538.5
689,160,295,Bangalore,Maruti Alto,Hatchback,2025-11-19,3,1417,2025,2025-11,Wednesday,2025-11-17/2025-11-23,472.3333333333333
690,119,203,Delhi,Tata Nexon,Sedan,2025-11-20,9,11502,2025,2025-11,Thursday,2025-11-17/2025-11-23,1278.0
691,121,229,Bangalore,Kia Seltos,Hatchback,2025-11-21,2,8791,2025,2025-11,Friday,2025-11-17/2025-11-23,4395.5
692,119,243,Bangalore,Maruti Alto,Sedan,2025-11-22,4,8394,2025,2025-11,Saturday,2025-11-17/2025-11-23,2098.5
693,149,274,Mumbai,Maruti Alto,SUV,2025-11-23,1,9790,2025,2025-11,Sunday,2025-11-17/2025-11-23,9790.0
694,147,249,Delhi,Kia Seltos,SUV,2025-11-24,8,1350,2025,2025-11,Monday,2025-11-24/2025-11-30,168.75
695,196,283,Delhi,Maruti Alto,Sedan,2025-11-25,8,14351,2025,2025-11,Tuesday,2025-11-24/2025-11-30,1793.875
696,188,219,Bangalore,Maruti Alto,Sedan,2025-11-26,9,6756,2025,2025-11,Wednesday,2025-11-24/2025-11-30,750.6666666666666
697,116,253,Delhi,Kia Seltos,Sedan,2025-11-27,4,4638,2025,2025-11,Thursday,2025-11-24/2025-11-30,1159.5
698,148,202,Mumbai,Tata Nexon,Hatchback,2025-11-28,9,5228,2025,2025-11,Friday,2025-11-24/2025-11-30,580.8888888888889
699,176,232,Delhi,Kia Seltos,Sedan,2025-11-29,2,4278,2025,2025-11,Saturday,2025-11-24/2025-11-30,2139.0
700,101,286,Pune,Swift Dzire,Sedan,2025-11-30,4,12236,2025,2025-11,Sunday,2025-11-24/2025-11-30,3059.0
701,161,285,Bangalore,Swift Dzire,SUV,2025-12-01,5,11887,2025,2025-12,Monday,2025-12-01/2025-12-07,2377.4
702,148,224,Pune,Maruti Alto,Hatchback,2025-12-02,7,3016,2025,2025-12,Tuesday,2025-12-01/2025-12-07,430.85714285714283
703,124,277,Bangalore,Swift Dzire,Sedan,2025-12-03,6,3517,2025,2025-12,Wednesday,2025-12-01/2025-12-07,586.1666666666666
704,139,202,Mumbai,Kia Seltos,Hatchback,2025-12-04,4,8806,2025,2025-12,Thursday,2025-12-01/2025-12-07,2201.5
705,184,244,Pune,Tata Nexon,Hatchback,2025-12-05,8,10457,2025,2025-12,Friday,2025-12-01/2025-12-07,1307.125
706,105,295,Mumbai,Maruti Alto,Sedan,2025-12-06,2,7147,2025,2025-12,Saturday,2025-12-01/2025-12-07,3573.5
707,105,286,Bangalore,Tata Nexon,Hatchback,2025-12-07,3,4795,2025,2025-12,Sunday,2025-12-01/2025-12-07,1598.3333333333333
708,115,270,Delhi,Kia Seltos,SUV,2025-12-08,1,9572,2025,2025-12,Monday,2025-12-08/2025-12-14,9572.0
709,176,271,Mumbai,Hyundai Creta,Sedan,2025-12-09,2,10901,2025,2025-12,Tuesday,2025-12-08/2025-12-14,5450.5
710,113,273,Delhi,Hyundai Creta,Sedan,2025-12-10,2,14864,2025,2025-12,Wednesday,2025-12-08/2025-12-14,7432.0
711,151,242,Mumbai,Kia Seltos,Hatchback,2025-12-11,6,2651,2025,2025-12,Thursday,2025-12-08/2025-12-14,441.8333333333333
712,189,243,Bangalore,Hyundai Creta,Hatchback,2025-12-12,7,14260,2025,2025-12,Friday,2025-12-08/2025-12-14,2037.142857142857
713,122,269,Pune,Maruti Alto,Hatchback,2025-12-13,5,3731,2025,2025-12,Saturday,2025-12-08/2025-12-14,746.2
714,126,272,Mumbai,Swift Dzire,SUV,2025-12-14,7,11941,2025,2025-12,Sunday,2025-12-08/2025-12-14,1705.857142857143
715,196,209,Mumbai,Hyundai Creta,Sedan,2025-12-15,1,4727,2025,2025-12,Monday,2025-12-15/2025-12-21,4727.0
716,189,239,Pune,Tata Nexon,Sedan,2025-12-16,7,11152,2025,2025-12,Tuesday,2025-12-15/2025-12-21,1593.142857142857
717,146,283,Delhi,Swift Dzire,SUV,2025-12-17,9,6996,2025,2025-12,Wednesday,2025-12-15/2025-12-21,777.3333333333334
718,161,252,Delhi,Swift Dzire,Sedan,2025-12-18,1,4062,2025,2025-12,Thursday,2025-12-15/2025-12-21,4062.0
719,120,251,Delhi,Swift Dzire,Sedan,2025-12-19,3,1209,2025,2025-12,Friday,2025-12-15/2025-12-21,403.0
720,154,254,Pune,Kia Seltos,SUV,2025-12-20,8,11075,2025,2025-12,Saturday,2025-12-15/2025-12-21,1384.375
721,151,215,Mumbai,Kia Seltos,SUV,2025-12-21,1,1532,2025,2025-12,Sunday,2025-12-15/2025-12-21,1532.0
722,183,231,Delhi,Swift Dzire,Sedan,2025-12-22,4,13125,2025,2025-12,Monday,2025-12-22/2025-12-28,3281.25
723,155,272,Delhi,Maruti Alto,Sedan,2025-12-23,3,4125,2025,2025-12,Tuesday,2025-12-22/2025-12-28,1375.0
724,181,277,Delhi,Hyundai Creta,SUV,2025-12-24,1,2670,2025,2025-12,Wednesday,2025-12-22/2025-12-28,2670.0
725,183,211,Mumbai,Tata Nexon,SUV,2025-12-25,6,9509,2025,2025-12,Thursday,2025-12-22/2025-12-28,1584.8333333333333
726,159,217,Bangalore,Swift Dzire,Sedan,2025-12-26,7,14835,2025,2025-12,Friday,2025-12-22/2025-12-28,2119.285714285714
727,192,235,Bangalore,Maruti Alto,Hatchback,2025-12-27,7,14506,2025,2025-12,Saturday,2025-12-22/2025-12-28,2072.285714285714
728,115,206,Mumbai,Hyundai Creta,Sedan,2025-12-28,4,14344,2025,2025-12,Sunday,2025-12-22/2025-12-28,3586.0
729,101,291,Mumbai,Maruti Alto,Sedan,2025-12-29,9,2026,2025,2025-12,Monday,2025-12-29/2026-01-04,225.11111111111111
730,190,200,Delhi,Kia Seltos,Hatchback,2025-12-30,6,10158,2025,2025-12,Tuesday,2025-12-29/2026-01-04,1693.0
731,143,233,Delhi,Tata Nexon,SUV,2025-12-31,2,6916,2025,2025-12,Wednesday,2025-12-29/2026-01-04,3458.0
732,100,238,Bangalore,Kia Seltos,Hatchback,2026-01-01,7,3542,2026,2026-01,Thursday,2025-12-29/2026-01-04,506.0
733,150,206,Mumbai,Hyundai Creta,Sedan,2026-01-02,3,7856,2026,2026-01,Friday,2025-12-29/2026-01-04,2618.6666666666665
734,192,248,Mumbai,Maruti Alto,Sedan,2026-01-03,8,9302,2026,2026-01,Saturday,2025-12-29/2026-01-04,1162.75
735,129,231,Delhi,Hyundai Creta,Sedan,2026-01-04,4,2215,2026,2026-01,Sunday,2025-12-29/2026-01-04,553.75
736,164,266,Bangalore,Swift Dzire,Hatchback,2026-01-05,4,6990,2026,2026-01,Monday,2026-01-05/2026-01-11,1747.5
737,183,201,Pune,Kia Seltos,Hatchback,2026-01-06,2,1799,2026,2026-01,Tuesday,2026-01-05/2026-01-11,899.5
738,125,276,Mumbai,Maruti Alto,SUV,2026-01-07,7,8054,2026,2026-01,Wednesday,2026-01-05/2026-01-11,1150.5714285714287
739,109,273,Mumbai,Tata Nexon,SUV,2026-01-08,7,9811,2026,2026-01,Thursday,2026-01-05/2026-01-11,1401.5714285714287
740,104,204,Delhi,Swift Dzire,Hatchback,2026-01-09,5,10817,2026,2026-01,Friday,2026-01-05/2026-01-11,2163.4
741,170,205,Mumbai,Tata Nexon,Sedan,2026-01-10,1,10029,2026,2026-01,Saturday,2026-01-05/2026-01-11,10029.0
742,119,202,Pune,Kia Seltos,Sedan,2026-01-11,2,11053,2026,2026-01,Sunday,2026-01-05/2026-01-11,5526.5
743,114,200,Delhi,Tata Nexon,Sedan,2026-01-12,6,14452,2026,2026-01,Monday,2026-01-12/2026-01-18,2408.6666666666665
744,185,289,Mumbai,Tata Nexon,Sedan,2026-01-13,4,9074,2026,2026-01,Tuesday,2026-01-12/2026-01-18,2268.5
745,157,238,Delhi,Tata Nexon,Sedan,2026-01-14,6,12767,2026,2026-01,Wednesday,2026-01-12/2026-01-18,2127.8333333333335
746,172,202,Mumbai,Tata Nexon,Hatchback,2026-01-15,2,3168,2026,2026-01,Thursday,2026-01-12/2026-01-18,1584.0
747,147,202,Mumbai,Kia Seltos,SUV,2026-01-16,7,6436,2026,2026-01,Friday,2026-01-12/2026-01-18,919.4285714285714
748,124,257,Pune,Tata Nexon,SUV,2026-01-17,8,12172,2026,2026-01,Saturday,2026-01-12/2026-01-18,1521.5
749,138,248,Delhi,Kia Seltos,Sedan,2026-01-18,1,5058,2026,2026-01,Sunday,2026-01-12/2026-01-18,5058.0
750,118,261,Delhi,Tata Nexon,Sedan,2026-01-19,2,11800,2026,2026-01,Monday,2026-01-19/2026-01-25,5900.0
751,134,242,Delhi,Swift Dzire,SUV,2026-01-20,4,5470,2026,2026-01,Tuesday,2026-01-19/2026-01-25,1367.5
752,188,265,Pune,Swift Dzire,SUV,2026-01-21,3,13926,2026,2026-01,Wednesday,2026-01-19/2026-01-25,4642.0
753,102,207,Delhi,Hyundai Creta,Hatchback,2026-01-22,7,11166,2026,2026-01,Thursday,2026-01-19/2026-01-25,1595.142857142857
754,141,229,Pune,Swift Dzire,Hatchback,2026-01-23,6,1665,2026,2026-01,Friday,2026-01-19/2026-01-25,277.5
755,183,238,Bangalore,Tata Nexon,SUV,2026-01-24,2,14353,2026,2026-01,Saturday,2026-01-19/2026-01-25,7176.5
756,174,254,Bangalore,Tata Nexon,Sedan,2026-01-25,1,6275,2026,2026-01,Sunday,2026-01-19/2026-01-25,6275.0
757,169,237,Delhi,Kia Seltos,SUV,2026-01-26,9,3792,2026,2026-01,Monday,2026-01-26/2026-02-01,421.3333333333333
758,139,213,Bangalore,Swift Dzire,Sedan,2026-01-27,6,14383,2026,2026-01,Tuesday,2026-01-26/2026-02-01,2397.1666666666665
759,129,236,Delhi,Kia Seltos,Hatchback,2026-01-28,8,10093,2026,2026-01,Wednesday,2026-01-26/2026-02-01,1261.625
760,182,262,Mumbai,Tata Nexon,Hatchback,2026-01-29,2,5747,2026,2026-01,Thursday,2026-01-26/2026-02-01,2873.5
761,110,256,Delhi,Maruti Alto,Sedan,2026-01-30,5,8461,2026,2026-01,Friday,2026-01-26/2026-02-01,1692.2
762,109,212,Pune,Kia Seltos,Hatchback,2026-01-31,6,3352,2026,2026-01,Saturday,2026-01-26/2026-02-01,558.6666666666666
763,147,249,Mumbai,Swift Dzire,SUV,2026-02-01,4,9944,2026,2026-02,Sunday,2026-01-26/2026-02-01,2486.0
764,131,238,Delhi,Hyundai Creta,Sedan,2026-02-02,6,9253,2026,2026-02,Monday,2026-02-02/2026-02-08,1542.1666666666667
765,126,203,Pune,Kia Seltos,Sedan,2026-02-03,5,7250,2026,2026-02,Tuesday,2026-02-02/2026-02-08,1450.0
766,104,295,Bangalore,Maruti Alto,Sedan,2026-02-04,5,7498,2026,2026-02,Wednesday,2026-02-02/2026-02-08,1499.6
767,114,295,Bangalore,Tata Nexon,SUV,2026-02-05,5,13816,2026,2026-02,Thursday,2026-02-02/2026-02-08,2763.2
768,123,256,Bangalore,Hyundai Creta,Hatchback,2026-02-06,6,10889,2026,2026-02,Friday,2026-02-02/2026-02-08,1814.8333333333333
769,176,213,Pune,Hyundai Creta,Hatchback,2026-02-07,5,9999,2026,2026-02,Saturday,2026-02-02/2026-02-08,1999.8
770,137,253,Bangalore,Maruti Alto,Hatchback,2026-02-08,9,11211,2026,2026-02,Sunday,2026-02-02/2026-02-08,1245.6666666666667
771,194,270,Pune,Kia Seltos,Hatchback,2026-02-09,4,4095,2026,2026-02,Monday,2026-02-09/2026-02-15,1023.75
772,179,223,Mumbai,Tata Nexon,Hatchback,2026-02-10,9,12567,2026,2026-02,Tuesday,2026-02-09/2026-02-15,1396.3333333333333
773,171,236,Pune,Maruti Alto,Hatchback,2026-02-11,9,10805,2026,2026-02,Wednesday,2026-02-09/2026-02-15,1200.5555555555557
774,104,207,Delhi,Maruti Alto,Sedan,2026-02-12,1,12624,2026,2026-02,Thursday,2026-02-09/2026-02-15,12624.0
775,197,260,Pune,Maruti Alto,SUV,2026-02-13,8,5888,2026,2026-02,Friday,2026-02-09/2026-02-15,736.0
776,170,207,Pune,Hyundai Creta,Sedan,2026-02-14,9,7281,2026,2026-02,Saturday,2026-02-09/2026-02-15,809.0
777,182,234,Bangalore,Tata Nexon,Sedan,2026-02-15,4,2209,2026,2026-02,Sunday,2026-02-09/2026-02-15,552.25
778,153,203,Mumbai,Tata Nexon,SUV,2026-02-16,9,2398,2026,2026-02,Monday,2026-02-16/2026-02-22,266.44444444444446
779,115,205,Pune,Hyundai Creta,Sedan,2026-02-17,4,10108,2026,2026-02,Tuesday,2026-02-16/2026-02-22,2527.0
780,100,299,Delhi,Tata Nexon,Hatchback,2026-02-18,8,3589,2026,2026-02,Wednesday,2026-02-16/2026-02-22,448.625
781,188,264,Bangalore,Swift Dzire,Hatchback,2026-02-19,1,12269,2026,2026-02,Thursday,2026-02-16/2026-02-22,12269.0
782,183,240,Bangalore,Maruti Alto,SUV,2026-02-20,8,6285,2026,2026-02,Friday,2026-02-16/2026-02-22,785.625
783,112,271,Delhi,Tata Nexon,Hatchback,2026-02-21,4,10755,2026,2026-02,Saturday,2026-02-16/2026-02-22,2688.75
784,124,298,Delhi,Hyundai Creta,SUV,2026-02-22,3,11651,2026,2026-02,Sunday,2026-02-16/2026-02-22,3883.6666666666665
785,109,236,Mumbai,Maruti Alto,Sedan,2026-02-23,7,2224,2026,2026-02,Monday,2026-02-23/2026-03-01,317.7142857142857
786,137,236,Mumbai,Hyundai Creta,Hatchback,2026-02-24,3,9546,2026,2026-02,Tuesday,2026-02-23/2026-03-01,3182.0
787,187,215,Delhi,Kia Seltos,SUV,2026-02-25,6,3258,2026,2026-02,Wednesday,2026-02-23/2026-03-01,543.0
788,141,283,Delhi,Swift Dzire,SUV,2026-02-26,6,6486,2026,2026-02,Thursday,2026-02-23/2026-03-01,1081.0
789,154,219,Mumbai,Swift Dzire,Sedan,2026-02-27,5,4784,2026,2026-02,Friday,2026-02-23/2026-03-01,956.8
790,141,212,Delhi,Swift Dzire,Hatchback,2026-02-28,5,1047,2026,2026-02,Saturday,2026-02-23/2026-03-01,209.4
791,106,265,Pune,Hyundai Creta,Sedan,2026-03-01,3,4348,2026,2026-03,Sunday,2026-02-23/2026-03-01,1449.3333333333333
792,146,230,Pune,Tata Nexon,Sedan,2026-03-02,4,3598,2026,2026-03,Monday,2026-03-02/2026-03-08,899.5
793,191,211,Bangalore,Kia Seltos,SUV,2026-03-03,6,3127,2026,2026-03,Tuesday,2026-03-02/2026-03-08,521.1666666666666
794,136,253,Delhi,Kia Seltos,Hatchback,2026-03-04,1,4314,2026,2026-03,Wednesday,2026-03-02/2026-03-08,4314.0
795,162,299,Pune,Maruti Alto,Sedan,2026-03-05,7,6413,2026,2026-03,Thursday,2026-03-02/2026-03-08,916.1428571428571
796,116,269,Bangalore,Tata Nexon,Sedan,2026-03-06,5,7718,2026,2026-03,Friday,2026-03-02/2026-03-08,1543.6
797,190,248,Bangalore,Maruti Alto,SUV,2026-03-07,4,5696,2026,2026-03,Saturday,2026-03-02/2026-03-08,1424.0
798,129,231,Mumbai,Tata Nexon,SUV,2026-03-08,8,9628,2026,2026-03,Sunday,2026-03-02/2026-03-08,1203.5
799,149,242,Bangalore,Swift Dzire,SUV,2026-03-09,2,7480,2026,2026-03,Monday,2026-03-09/2026-03-15,3740.0
800,122,259,Mumbai,Hyundai Creta,SUV,2026-03-10,7,3362,2026,2026-03,Tuesday,2026-03-09/2026-03-15,480.2857142857143
